出言不逊 谦厚有礼
群威群胆 孤家寡人
颠簸 平稳
冲动 冷静
冲动 抑制
视而不见 过目不忘
平安无事 狼烟四起
三思而行 不假思索
三思而行 意气用事
三思而行 冒昧从事
丧权辱国 光宗耀祖
湖光山色 穷山恶水
丰裕 贫困
当世无双 无独有偶
得寸进尺 心满意足
排遣 郁结
才疏学浅 胸无点墨
才疏学浅 才高八斗
才疏学浅 才气过人
才疏学浅 学富五车
才疏学浅 大才盘盘
才疏学浅 真才实学
才疏学浅 满腹经纶
麻木不仁 严阵以待
因势利导 听之任之
潜移默化 无动于衷
徒有虚名 名不虚传
秀色可餐 其貌不扬
残害 保护
残害 保卫
骑虎难下 无往不利
斯文扫地 显亲扬名
愁容 笑意
愁容 笑脸
愁容 笑容
召回 派遣
力图 力避
自觉自愿 逼上梁山
覆灭 生还
覆灭 胜利
结草衔环 没齿难忘
结草衔环 过河抽板
结草衔环 枕戈泣血
结草衔环 知恩图报
结草衔环 恩将仇报
结草衔环 以德报怨
结草衔环 忘恩负义
励精图治 纵逸酣嬉
励精图治 祸国殃民
守口如瓶 漏泄春光
守口如瓶 口若悬河
自私自利 大公无私
自私自利 毁家纾难
无所顾忌 畏首畏尾
阳历 阴历
成事 败事
扫尾 起头
外子 内子
大同小异 大相径庭
大同小异 天壤之别
大同小异 迥然不同
大同小异 天差地别
大同小异 天渊之别
兢兢业业 敷衍了事
空手而回 满载而归
空手而回 一无所得
空手而回 一无所获
不可逾越 后来居上
玩忽职守 克尽厥职
收复 沦丧
匪伊朝夕 一朝一夕
理所当然 荒谬绝伦
理所当然 岂有此理
赤地千里 郁郁葱葱
色彩单一 五颜六色
言必有据 三缄其口
言必有据 守口如瓶
言必有据 一诺千金
言必有据 信口开河
言必有据 妄下雌黄
颠沛流离 安家立业
颠沛流离 安家落户
便利 麻烦
荷枪实弹 赤手空拳
有害 有用
车载斗量 凤毛麟角
车载斗量 寥若晨星
车载斗量 寥寥无几
噩耗 佳音
却之不恭 置之不理
却之不恭 受之有愧
放诞 检点
凯旋 败北
蓬头垢面 盛饰严装
蓬头垢面 眉清目秀
匕鬯不惊 兵匪不分
俯拾即是 凤毛麟角
俯拾即是 屈指可数
俯拾即是 寥寥无几
养兵 用兵
反复无常 始终如一
反复无常 始终不渝
反复无常 一去不复返
众 寡
众 少
啧有烦言 口碑载道
烜赫一时 彪炳千古
卓见 浅见
执拗 随和
小处着手 大处着眼
赏罚不当 赏罚分明
不露锋芒 锋芒毕露
治病救人 落井下石
绿林好汉 打家劫舍
千钧一发 安然无恙
千钧一发 稳如泰山
离心离德 同甘共苦
离心离德 众星捧月
离心离德 群策群力
离心离德 同心同德
离心离德 同心协力
离心离德 一心一德
强弩之末 势如破竹
强弩之末 势不可挡
改头换面 庐山真面目
精确 粗略
精确 错误
精确 模糊
难于登天 易如反掌
一丝一毫 成千累万
齐心协力 貌合神离
气馁 发奋
气馁 骄傲
气馁 振作
欲盖弥彰 文过饰非
指挥若定 心中无数
深仇大恨 恩重如山
和风细雨 令行禁止
和风细雨 咄咄逼人
和风细雨 天朗气清
厚此薄彼 一视同仁
厚此薄彼 轻重有别
厚此薄彼 另眼看待
厚此薄彼 等量齐观
荣华富贵 倾家荡产
谙练 生疏
骄慢 谦虚
夙兴夜寐 游手好闲
冷酷无情 儿女情长
目迷五色 漆黑一团
目迷五色 明察秋毫
毅然决然 优柔寡断
不省人事 通情达理
丰盛 短缺
丰盛 匮乏
销帐 上帐
枯燥无味 耐人寻味
例行公事 别出心裁
沽名钓誉 实至名归
合并 划分
合并 分裂
荒地 熟地
荒地 瘠土
荒地 良田
安家立业 无家无业
安家立业 流离失所
安家立业 安居乐业
别有风味 如出一辙
看押 释放
典雅 粗俗
亏空 结余
奖 惩
趁火打劫 除暴安良
趁火打劫 扶危济困
趁火打劫 雪中送炭
孤陋寡闻 博闻强识
孤陋寡闻 知多见广
对牛弹琴 对症下药
不问青红皂白 泾渭分明
赎身 卖身
皂 白
博大精深 以蠡测海
威风凛凛 丑态百出
威风凛凛 文质彬彬
信手拈来 大海捞针
炫玉贾石 心口如一
死路一条 前程万里
死路一条 死里逃生
三位一体 势不两立
粪土 瑰宝
弱不禁风 虎背熊腰
一暴十寒 锲而不舍
青面獠牙 明眸皓齿
下限 上限
遥遥相对 毫无瓜葛
锐不可当 铩羽而归
锐不可当 损兵折将
晴 阴
纳降 投降
无理取闹 据理力争
无理取闹 善罢干休
无理取闹 忍气吞声
无理取闹 息事宁人
权门 寒门
爱好 厌烦
爱好 讨厌
爱好 厌恶
爱好 厌弃
风马牛不相及 唇齿相依
全面 片面
超然物外 随波逐流
忧 乐
天翻地覆 一成不变
老翁 少年
侵占 退赔
侵占 驱逐
势如冰炭 情同手足
兼容并包 爬梳剔抉
郊区 城市
剩余 缺少
粗心大意 小心谨慎
淡忘 惦记
淡忘 铭记
甘居下游 力争上游
难能可贵 不足为奇
难能可贵 闻所未闻
次要 紧要
次要 普通
次要 主要
次要 重要
流食 普食
一曝十寒 好学不倦
一曝十寒 日积月累
一曝十寒 锲而不舍
一曝十寒 半途而废
一曝十寒 持之以恒
一曝十寒 虎头蛇尾
自转 公转
背叛 投降
背叛 归降
离休 在职
行之有效 劳而无功
长此以往 一时半刻
揭竿而起 忍辱偷生
无功受禄 一无所得
穷形尽相 平铺直叙
竹头木屑 奇珍异宝
变化无穷 原封不动
变化无穷 一成不变
朝秦暮楚 离心离德
朝秦暮楚 三心两意
朝秦暮楚 忠心赤胆
朝秦暮楚 朝三暮四
朝秦暮楚 一往情深
朝秦暮楚 忠贞不渝
朝秦暮楚 前後矛盾
朝秦暮楚 始终如一
朝秦暮楚 反覆无常
朝秦暮楚 一心一德
鼠目寸光 料事如神
鼠目寸光 大开眼界
金蝉脱壳 老树盘根
金蝉脱壳 瓮中捉鳖
乘虚而入 无隙可乘
乘虚而入 无I可乘
乘虚而入 无懈可击
乘虚而入 坐失良机
点金成铁 点铁成金
一知半解 通今博古
一知半解 打破沙锅问到底
徒劳无功 不劳而获
大名鼎鼎 无名鼠辈
豹死留皮 遗臭万年
欺贫爱富 惜老怜贫
将来 往昔
将来 过去
将来 从前
发家致富 倾家荡产
稳操胜券 一筹莫展
天涯海角 近在咫尺
冰消瓦解 重起炉灶
少安毋躁 心急如焚
怨气冲天 心平气和
愤时嫉俗 随遇而安
作 息
称心如意 大失所望
称心如意 事与愿违
三人成虎 眼见为实
兴师 回师
失散 团圆
后继有人 接二连三
杀身成仁 苟且偷生
唾手可得 千载难逢
唾手可得 大海捞针
神 鬼
神 形
有始有终 有头无尾
有始有终 有始无终
敬而远之 凛然难犯
敬而远之 亲密无间
敬而远之 平易近人
敬而远之 相敬如宾
敬而远之 攀龙附凤
敬而远之 咄咄逼人
寒来暑往 度日如年
管窥蠡测 洞若观火
管窥蠡测 纵观全局
闭口不言 畅所欲言
暗送秋波 明目张胆
名声扫地 身价百倍
呆头呆脑 聪明伶俐
呆头呆脑 硕大无朋
呆头呆脑 天真烂漫
呆头呆脑 娇小玲珑
呆头呆脑 眼明手快
呆头呆脑 庞然大物
今不如昔 今非昔比
低眉顺眼 昂首挺胸
乱成一团 丝丝入扣
行家 外行
万籁俱寂 沸沸扬扬
万籁俱寂 震耳欲聋
破旧 簇新
破旧 崭新
卑鄙无耻 高风亮节
卑鄙无耻 寡廉鲜耻
久经世故 初出茅庐
真率 做作
同归于尽 贪生怕死
领受 赠给
领受 璧还
领受 谢绝
领受 授与
领受 赠送
皆大欢喜 怨声载道
自然 人为
自然 做作
自然 人工
骄阳似火 天寒地冻
许愿 还愿
延长 缩小
延长 耽误
延长 缩短
延长 延迟
水涨船高 一成不变
徒手 持械
云消雾散 云笼雾锁
苍白 红润
苍白 黎黑
苍白 黑瘦
相亲相爱 反目成仇
养痈贻患 养军千日，用在一时
自强不息 自轻自贱
人言可畏 口碑载道
见贤思齐 争风吃醋
世态炎凉 一如既往
陪音 基音
皈依 脱离
竭泽而渔 从长计议
哭笑不得 泰然处之
牵强 拘束
牵强 勉强
牵强 贴切
牵强 造作
牵强 别扭
牵强 做作
牵强 自然
牵强 局促
养痈遗患 防微杜渐
养痈遗患 不留余地
养痈遗患 斩尽杀绝
养痈遗患 杜渐防萌
惊天动地 无声无息
惊天动地 万籁俱寂
乐不思蜀 恋恋不舍
无独有偶 天下无双
无独有偶 举世无双
无独有偶 绝无仅有
毫无疑义 满腹疑团
单干 分工
单干 合作
忍辱负重 忍无可忍
抵达 起程
超龄 适龄
炮火连天 河清海晏
文治 武功
井底之蛙 见多识广
专横跋扈 谦谦君子
捣乱 安分
言不及义 言必有中
忸怩 大方
提心吊胆 悠然自得
提心吊胆 心安理得
提心吊胆 逍遥自在
提心吊胆 高枕无忧
勇而无谋 有勇有谋
费尽心机 无所用心
借债 还债
踌躇满志 心灰意冷
踌躇满志 垂頭喪氣
踌躇满志 垂头丧气
踌躇满志 灰心丧气
拼 拆
层出不穷 屈指可数
层出不穷 寥若晨星
层出不穷 寥寥无几
层出不穷 绝难一见
籴 粜
多才多艺 出类拔萃
多才多艺 碌碌无能
多才多艺 碌碌无为
多才多艺 大有作为
多才多艺 不学无术
多才多艺 大有可为
开宗明义 旁敲侧击
苦难 幸福
安定 动荡
安定 骚动
朝阳 夕阳
不刊之论 无稽之谈
不刊之论 似是而非
冬 夏
粗疏 精细
处心积虑 心血来潮
水 山
啼 笑
言而有信 出尔反尔
言而有信 言而无信
痴呆 愚昧
痴呆 机灵
痴呆 古板
痴呆 笨拙
痴呆 呆板
痴呆 愚蠢
痴呆 伶俐
追本求源 舍本逐末
相提并论 一分为二
喷薄欲出 日薄西山
孱弱 瘦弱
孱弱 强壮
孱弱 虚弱
植党营私 招贤纳士
花言巧语 良药苦口
花言巧语 肺腑之言
花言巧语 忠言逆耳
气宇轩昂 萎靡不振
气宇轩昂 垂头丧气
偶 独
披荆斩棘 养尊处优
披荆斩棘 畏首畏尾
参加 退出
参加 投入
参加 加入
参加 进入
无依无靠 大有靠山
赞同 反驳
千载难逢 屡见不鲜
掩鼻而过 蜂拥而至
哀鸿遍野 民康物阜
哀鸿遍野 普天同庆
戕害 爱护
连篇累牍 惜墨如金
连篇累牍 断简残编
连篇累牍 片纸只字
连篇累牍 三言两语
放马后炮 先入之见
孤军作战 招兵买马
近在咫尺 咫尺天涯
近在咫尺 天涯地角
近在咫尺 天各一方
近在咫尺 千里迢迢
天花乱坠 平铺直叙
出头露面 深居简出
夜郎自大 妄自菲薄
正牌儿 杂牌儿
楚囚对泣 败而不馁
复会 休会
家破人亡 安居乐业
家贫如洗 富丽堂皇
分崩离析 不可开交
投井下石 雪中送炭
动人心弦 平淡无奇
恒河沙数 沧海一粟
恒河沙数 寥若辰星
恒河沙数 寥寥无几
恒河沙数 凤毛麟角
恒河沙数 屈指可数
恒河沙数 寥若晨星
独辟蹊径 推陈出新
独辟蹊径 拾人牙慧
独辟蹊径 墨守陈规
独辟蹊径 标奇立异
独辟蹊径 标新立异
谈笑自若 楚囚对泣
要价 还价
简 繁
博闻强记 不学无术
声 韵
不自量力 量力而行
不自量力 量才录用
不自量力 力不从心
欢聚一堂 妻离子散
卖劲 偷懒
健康长寿 香消玉殒
捷报频传 杳如黄鹤
鹏程万里 日暮途穷
鹏程万里 走投无路
新硎初试 饱经风霜
不以为然 仰承鼻息
动摇 稳固
真心实意 虚与委蛇
高价 低价
欢乐 悲伤
欢乐 悲哀
远大 短浅
老手 生手
汗流浃背 滴水成冰
顺差 逆差
发现 埋没
何乐不为 死不瞑目
何乐不为 视为畏途
奸猾 忠厚
来之不易 信手拈来
不欢而散 济济一堂
兴味索然 妙不可言
兴味索然 津津乐道
兴味索然 兴会淋漓
朝不虑夕 高枕无忧
金榜题名 名落孙山
金榜题名 独占鳌头
金榜题名 名列前茅
金榜题名 鳌头独占
刺眼 顺眼
合而为一 分而为二
无所畏惧 畏葸不前
无所畏惧 望而生畏
无所畏惧 畏首畏尾
无所畏惧 胆小如鼠
有名无实 实事求是
有名无实 名副其实
错综复杂 井然有序
任命 撤职
任命 放弃
必要劳动 剩余劳动
大处着眼 斤斤计较
颠倒是非 实事求是
销声匿迹 大事招摇
销声匿迹 大张旗鼓
销声匿迹 出头露面
苟且偷生 宁死不屈
苟且偷生 成仁取义
苟且偷生 前仆后继
地角天涯 近在咫尺
百花齐放 残花败柳
弃甲丢盔 所向披靡
生吞活剥 囫囵吞枣
生吞活剥 融会贯通
生吞活剥 一笔抹煞
气壮山河 气息奄奄
单眼 复眼
临危不惧 临阵脱逃
临危不惧 惊惶失措
临危不惧 贪生怕死
惊慌失措 临危不惧
惊慌失措 泰然自若
惊慌失措 神色自若
惊慌失措 稳如泰山
惊慌失措 从容不迫
惊慌失措 镇定自若
不可救药 起死回生
不可救药 药到病除
不可救药 药到回春
寥若晨星 星罗棋布
寥若晨星 满坑满谷
寥若晨星 举不胜举
官官相护 赏罚分明
事半功倍 舍近求远
事半功倍 事倍功半
预赛 初赛
预赛 决赛
轻侮 鄙视
轻侮 崇拜
轻侮 唾弃
轻侮 恭敬
言而无信 信誓旦旦
骨肉相连 众叛亲离
骨肉相连 背信弃义
破镜难圆 百年之好
感激涕零 恨之入骨
感激涕零 恩将仇报
感激涕零 无动于衷
过目成诵 熟视无睹
卑鄙 崇高
卑鄙 高尚
波动 平稳
波动 激烈
波动 动荡
波动 晃动
波动 稳定
昙花一现 数见不鲜
昙花一现 不可磨灭
亡国之音 哀而不伤
分化瓦解 精诚团结
傲然屹立 摇摇欲坠
草本 木本
真相 假象
心宽体胖 弱不禁风
权宜之计 长久之计
辞退 聘请
名行其事 通力合作
出世 去世
无比欢欣 苦不堪言
行时 过时
故乡 异乡
故乡 他方
旭日东升 日暮途穷
旭日东升 日薄西山
旭日东升 不可收拾
风雨同舟 过河拆桥
风雨同舟 离心离德
风雨同舟 同床异梦
风雨同舟 分崩离析
显而易见 图穷匕见
虚拟 真实
平淡无奇 千奇百怪
平淡无奇 枯燥无味
平淡无奇 味同嚼蜡
平淡无奇 无奇不有
平淡无奇 非驴非马
平淡无奇 数一数二
麻麻黑 麻麻亮
门可罗雀 熙熙攘攘
拘捕 释放
惊恐万状 不动声色
鳞次栉比 杂乱无章
卓有成效 鲜有成效
卓有成效 无济于事
包庇 隐瞒
包庇 庇护
包庇 检举
有目无睹 有目共睹
修理 维持
修理 建设
修理 损坏
修理 修复
修理 维护
必然王国 自由王国
毁于一旦 坚不可摧
想方设法 无计可施
平和 粗暴
平和 凶暴
平和 蛮横
平和 凶恶
平和 剧烈
平和 凶横
平和 凶残
平和 凶狠
千秋万代 一年半载
谦虚谨慎 盛气凌人
谦虚谨慎 自吹自擂
谦虚谨慎 狂妄自大
一本正经 
一本正经 油腔滑调
榫头 卯眼
寸步不离 不即不离
府上 贵府
府上 舍下
府上 寒舍
寻根究底 不求甚解
怒 喜
寄人篱下 自立门庭
寄人篱下 依人作嫁
寄人篱下 自力更生
寄人篱下 不劳而获
寄人篱下 坐享其成
寄人篱下 自食其力
痛改前非 铸成大错
万壑千岩 一马平川
书面 口头
书面 行为
书面 思想
书面 内心
敝帚自珍 视如草芥
敝帚自珍 视如敝屣
不打自招 屈打成招
不打自招 居心叵测
狐疑不决 当机立断
寝食不安 心安理得
如坐春风 如临大敌
君子一言，快马一鞭 言而无信
息息相通 漠不关心
叶公好龙 名副其实
高洁 下贱
高洁 卑污
介入 旁观
合作 分工
老马识途 少不更事
老马识途 不知所以
直不笼统 曲里拐弯
爱称 憎称
不知所云 出口成章
不知所云 一板三眼
声援 申讨
荏 厉
风靡一时 久盛不衰
夸大 缩小
嘘寒问暖 漠不关心
实学 虚名
众叛亲离 人心所向
神思恍惚 泰然处之
芬芳 腐臭
芬芳 恶臭
不可企及 后来居上
不可企及 指日可待
缺点 优点
望文生义 融会贯通
望文生义 字斟句酌
嬉笑 怒骂
扣人心弦 无动于衷
沾沾自喜 愁肠百结
沾沾自喜 垂头丧气
起航 返航
甜丝丝 苦咧咧
确凿无疑 无中生有
空缺 满额
吠影吠声 针锋相对
佛头着粪 锦上添花
公诸同好 秘而不宣
公诸同好 据为己有
宝物 废物
不一而足 屈指可数
暧昧不明 光明正大
戮力同心 离心离德
戮力同心 分化瓦解
暗无天日 重见天日
减弱 增强
减弱 加强
虚情假意 深情厚意
虚情假意 真心实意
壁垒森严 不堪一击
不可或缺 多此一举
继日成功 付诸东流
粉墨登场 消声匿迹
不堪入目 赏心悦目
无风起浪 息事宁人
偃武修文 兵荒马乱
匀速运动 变速运动
得心应手 身不由己
得心应手 事与愿违
得心应手 无能为力
浮躁 稳重
浮躁 沉着
丧尽天良 大慈大悲
罢官 复职
赤日炎炎 天寒地冻
窗明几净 满屋尘灰
深不可测 浅而易见
缠绵 冷淡
报国 叛国
灯火阑珊 万家灯火
同病相怜 幸灾乐祸
轻车简从 前呼后拥
和蔼可亲 穷凶极恶
和蔼可亲 盛气凌人
助纣为虐 除暴安良
助纣为虐 疾恶如仇
小题大作 大题小作
杂 纯
寿终正寝 一息尚存
严密 疏忽
严密 疏松
严密 松散
适当 失当
索然无味 回味无穷
索然无味 耐人寻味
苟且偷安 高瞻远瞩
不吝指教 骄傲自满
夜阑人静 人声鼎沸
塌陷 隆起
热泪盈眶 眉开眼笑
罪过 功劳
抱头鼠窜 得胜班师
晚上 早晨
按捺 放纵
白昼 黑夜
白昼 星夜
白昼 夜晚
当面 背后
当面 背後
认帐 赖帐
信而有征 信口开河
有声有色 无声无息
有声有色 枯燥无味
有声有色 平淡无奇
藕断丝连 一刀两断
藕断丝连 丁一卯二
急中生智 无计可施
急中生智 束手无策
抗税 上税
春暖花开 天寒地冻
罗唆 简练
罗唆 简洁
小令 长调
铁石心肠 心慈面软
铁石心肠 恻隐之心
铁石心肠 菩萨心肠
地久天长 喜新厌旧
曙光 暮色
曙光 晚霞
透彻 浮浅
艰辛 悠闲
艰辛 安适
艰辛 安闲
艰辛 安逸
一日千里 慢条斯理
聪明伶俐 蠢如鹿豕
聪明伶俐 土头土脑
吃亏 沾光
吃亏 划算
淋漓尽致 理屈词穷
厌弃 喜爱
虚假 真实
虚假 实在
良 劣
良 莠
虚心好学 师心自用
巨富 赤贫
开张 停业
当机立断 举棋不定
当机立断 畏首畏尾
推波助澜 息事宁人
富庶 贫穷
富庶 贫瘠
富庶 贫苦
错落不齐 错落有致
匮乏 丰富
瑜不掩霞 瑕不掩瑜
尸位素餐 克勤克俭
天壤悬隔 相差无几
康庄大道 坎坷不平
康庄大道 羊肠小道
确信不疑 胡思乱想
弃 拾
违 奉
内政 外交
内政 外攻
手忙脚乱 从容不迫
递增 递减
感人肺腑 无动于衷
感人肺腑 无动於衷
内忧外患 国泰民安
眉开眼笑 叫苦不迭
眉开眼笑 蹙额愁眉
眉开眼笑 垂头丧气
眉开眼笑 愁眉锁眼
眉开眼笑 颦眉蹙额
豁然开朗 如堕烟海
澄清 浑浊
澄清 混淆
司空见惯 盖世无双
司空见惯 千载难逢
司空见惯 绝无仅有
指日可待 遥遥无期
花样翻新 老调重弹
无的放矢 箭不虚发
无的放矢 一针见血
正大光明 心怀叵测
记 忘
初露锋芒 大器晚成
无伤大雅 损伤根本
延缓 提前
一面之词 兼听则明
反感 好感
通亮 黢黑
祸不单行 吉星高照
祸不单行 洪福齐天
祸不单行 双喜临门
陈陈相因 推陈出新
陈陈相因 革故鼎新
陈陈相因 标新立异
陈陈相因 独辟蹊径
黑灯瞎火 灯火辉煌
青黄不接 后继有人
出乖露丑 绰约多姿
出乖露丑 出神入化
豁然贯通 大惑不解
豁然贯通 恍然大悟
豁然贯通 豁然大悟
精 粗
不假思索 深思熟虑
无声无息 震天动地
无声无息 举世闻名
酒足饭饱 食不果腹
扶摇直上 每况愈下
扶摇直上 急转直下
一言堂 群言堂
牵肠挂肚 置于脑后
老人 小孩
粗重 尖细
风驰电掣 蜗行牛步
风驰电掣 老牛破车
严惩 宽待
严惩 宽容
严惩 宽贷
严惩 宽大
严惩 宽恕
自由民 奴隶
参差不齐 井然有序
参差不齐 鳞次栉比
旋乾转坤 回天乏术
主犯 从犯
力求 力避
盗名欺世 实事求是
仆人 主人
优柔寡断 刀切斧砍
优柔寡断 兵贵神速
优柔寡断 斩钉截铁
优柔寡断 当机立断
切肤之痛 不关痛痒
切肤之痛 无关痛痒
母本 父本
易懂 费解
台上 台下
有始无终 持之以恒
有始无终 始终如一
风云人物 无名小卒
暴利 薄利
艳 素
憎恨 喜爱
憎恨 热爱
枯木逢春 暗无天日
死而无憾 抱恨终天
公物 私产
就职 辞职
人迹罕至 人山人海
失约 践约
失约 履约
违天悖理 仗义执言
势合形离 貌合神离
屋上架屋 精兵简政
人面兽心 正人君子
漏洞百出 颠扑不破
漏洞百出 百无一失
漏洞百出 天衣无缝
奴颜媚骨 威武不屈
奴颜媚骨 一寸丹心
爱抚 虐待
封闭 打开
忠言 谗言
自卑感 优越感
绝无仅有 举不胜举
画地为牢 任其驰骋
前门 後门
前门 后门
干枯 湿润
干枯 繁茂
干枯 水灵
牢不可破 一触即溃
牢不可破 溃不成军
泄露 保密
泄露 保守
百发百中 百不一存
涂脂抹粉 本来面目
有机可乘 无隙可乘
心旷神怡 神不守舍
心旷神怡 心如火焚
袖手旁观 挺身而出
袖手旁观 义不容辞
挥金如土 一毛不拔
挥金如土 一掷百万
挥金如土 断齑画粥
挥金如土 克劝克俭
倾巢而出 按兵不动
待理不理 满腔热情
附和 反驳
万象更新 依然如故
安家落户 南征北战
忠君爱国 乱臣贼子
上行下效 源清流洁
不思悔改 闭门思过
不思悔改 痛改前非
深恶痛绝 爱不释手
务实 务虚
各得其所 人浮于事
好处 坏处
侃侃而谈 沉默寡言
不择食 挑肥拣瘦
见多识广 坐井观天
见多识广 一孔之见
见多识广 孤陋寡闻
见多识广 少见多怪
蛟龙得水 怀才不遇
贪赃枉法 明镜高悬
贪赃枉法 廉洁奉公
贪赃枉法 清正廉明
除旧布新 因循守旧
血流成河 兵不血刃
刻骨仇恨 以德报怨
起早贪黑 无所事事
夸夸其谈 默默无言
夸夸其谈 三缄其口
一唱三叹 驴鸣狗吠
德才兼备 德薄才疏
手无寸铁 荷枪实弹
正凶 帮凶
慌手慌脚 稳如泰山
清洁 污浊
清洁 污秽
污七八糟 井井有条
污七八糟 一尘不染
振振有辞 理屈词穷
振振有辞 张口结舌
蓬门荜户 朱门大户
源源不断 断断续续
行远自迩 一步登天
地大物博 弹丸之地
磨砺以须 临阵磨刀
天下为公 天下为家
碌碌无为 出类拔萃
以蠡测海 兼收并蓄
陡 平
天罗地网 逃之夭夭
尊贵 低贱
尊贵 低＃
先睹为快 后发制人
以眼还眼，以牙还牙 退避三舍
捧腹大笑 饮泣吞声
捧腹大笑 泪如泉涌
投鼠忌器 肆无忌惮
投鼠忌器 无所畏惧
机关用尽 束手无策
降表 战书
治标 治本
后继乏人 后继有人
灾祸 喜庆
灾祸 幸运
谈笑风生 不苟言笑
谈笑风生 相对无言
按部就班 急于求成
按部就班 躐等躁进
按部就班 勇往直前
宽厚 刻薄
喊冤叫屈 委曲求全
始终不渝 朝秦暮楚
愁肠百结 洋洋得意
愁肠百结 心花怒放
卷土重来 偃旗息鼓
卷土重来 销声匿迹
专程 顺道
俗不可耐 雅人深致
天差地别 旗鼓相当
天差地别 毫厘不爽
喜闻乐见 惨不忍闻
无所不知 一窍不通
无所不知 一无所知
排难解纷 拨弄是非
排难解纷 推波助澜
排难解纷 挑拨离间
异乎寻常 平淡无奇
改过自新 死不改悔
改过自新 怙恶不悛
改过自新 顽固不化
改过自新 死不悔改
改过自新 执迷不悟
改过自新 闻过则喜
众口一词 异口同声
众口一词 众说纷纭
众口一词 众口纷纭
班师回朝 安营扎寨
壮实 孱弱
丰功伟绩 弥天大罪
丰功伟绩 罄竹难书
稳扎稳打 轻举妄动
结集 分散
公理 谬论
公理 强权
排除万难 瞻前顾后
外敌 内奸
轻率 审慎
轻率 慎重
大地回春 冰天雪地
晚 早
古音 今音
一穷二白 丰衣足食
显达 卑微
盛极一时 一落千丈
放下屠刀，立地成佛 死不改悔
秉公执法 徇私枉法
源远流长 无本之木
足不出户 走南闯北
洋洋大观 微不足道
祛邪 扶正
勇冠三军 畏敌如虎
古为今用 以古非今
左右逢源 事事棘手
左右逢源 内外交困
五黄六月 十冬腊月
荒诞不经 不容置疑
事关全局 无关痛痒
披肝沥胆 尔虞我诈
披肝沥胆 假仁假义
脱脂 全脂
胸无点墨 著作等身
明晰 模糊
明晰 晦暗
视同儿戏 小心翼翼
爱怜 憎恶
爱怜 厌恶
后代 前辈
冷飕飕 热烘烘
冷飕飕 暖和和
冷飕飕 暖烘烘
血海深仇 大恩大德
血海深仇 恩重如山
乘风破浪 裹足不前
举世瞩目 默默无闻
轻于鸿毛 
轻于鸿毛 举足轻重
坐失良机 分秒必争
谢天谢地 怨声载道
去伪存真 鱼龙混杂
如临大敌 临危不惧
来日方长 日薄西山
来日方长 时日不多
来日方长 日暮途穷
来日方长 急不可待
来日方长 前程有限
新伙伴 老搭当
生存 死亡
依依不舍 一刀两断
晕厥 苏醒
革故鼎新 因循守旧
积极 消极
默默无言 声嘶力竭
默默无言 滔滔不绝
回头是岸 怙恶不悛
回头是岸 迷途知返
回头是岸 浪子回头
回头是岸 执迷不悟
五湖四海 方寸之地
出口伤人 谦厚有礼
倒 正
倒 立
风吹浪打 风平浪静
曚昽 明亮
精疲力竭 精力充沛
精疲力竭 精神抖擞
荆棘载途 万事亨通
泣不成声 喜出望外
泣不成声 笑容可掬
泣不成声 笑容满面
泣不成声 兴高采烈
怅然若失 得意忘形
有隙可乘 无隙可乘
鹤立鸡群 滥竽充数
道路以目 敢说敢做
热乎乎 冷冰冰
兴妖作怪 风平浪静
读书无用 开卷有益
喜眉笑脸 愁眉苦脸
澄澈 混浊
屏弃 吸收
替身 正身
劳燕分飞 鸾翔凤集
大失所望 正中下怀
大失所望 皆大欢喜
大失所望 如愿以偿
大失所望 大喜过望
大失所望 喜出望外
大失所望 诛求无厌
大失所望 心满意足
学而不厌 骄傲自满
小心谨慎 矜才使气
收回 付出
省吃俭用 大手大脚
喜事 丧事
捕风捉影 确凿不移
鱼米之乡 穷山恶水
鱼米之乡 不毛之地
勃谿 和睦
赤胆忠心 心怀叵测
殚精竭虑 敷衍塞责
独自 结伴
赚 赔
神仙 凡人
何去何从 听天由命
其乐无穷 悲不自胜
意料之中 从天而降
见缝插针 针插不入
光明正大 含沙射影
光明正大 鬼头鬼脑
惜墨如金 拖泥带水
开水 生水
滥竽充数 名副其实
杳无音信 指日可待
解毒 中毒
缺陷 优点
举世无敌 不堪一击
如饥似渴 四平八稳
张皇失措 若无其事
张皇失措 谈笑自若
张皇失措 成竹在胸
张皇失措 胸有成竹
张皇失措 从容不迫
恭顺 跋扈
钳口结舌 直言不讳
钳口结舌 口若悬河
事后 事前
挂牵 放心
开启 关闭
无产阶级 资产阶级
力不能支 力挽狂澜
无恶不作 秋毫无犯
切中事理 痴人说梦
世外桃源 人间地狱
惶恐不安 谈笑自若
压抑 发挥
压抑 昂扬
压抑 放纵
压抑 提拔
路不拾遗 巧取豪夺
路不拾遗 见财起意
如日中天 桑榆暮景
西学 中学
心力交瘁 心广体胖
心力交瘁 神采奕奕
借贷 偿还
胶柱鼓瑟 通达权变
恰到好处 矫枉过正
恰到好处 画蛇添足
奴 主
非亲非故 沾亲带故
不教而诛 谆谆教诲
话中有话 直言不讳
违犯 遵守
当众 背＃
当众 背
耳闻不如目见 道听途说
心劳日拙 蒸蒸日上
忍俊不禁 泣不成声
忍俊不禁 强颜欢笑
败仗 胜仗
败仗 败北
荆天棘地 光天化日
显著 细微
见风使舵 一成不变
提倡 反对
提倡 制止
浑身是胆 胆小如鼠
